age,annual_income,monthly_visits,device,region,customer_segment
36.0,40977.69,6.0,mobile,North,Regular
62.0,49214.25,5.0,desktop,North,Regular
22.0,59323.99,5.0,mobile,East,Regular
28.0,56434.79,9.0,tablet,North,Regular
63.0,43730.44,5.0,mobile,East,Budget
20.0,33023.31,6.0,mobile,East,Regular
52.0,56858.23,6.0,mobile,East,Regular
64.0,59116.79,5.0,mobile,North,Regular
30.0,66961.77,4.0,desktop,North,Regular
54.0,80811.47,4.0,desktop,South,Regular
47.0,49866.32,10.0,desktop,South,Premium
54.0,16468.45,6.0,tablet,South,Budget
34.0,53229.98,3.0,desktop,North,Regular
24.0,19423.35,6.0,desktop,North,Regular
65.0,30537.51,6.0,mobile,East,Budget
23.0,76532.47,10.0,desktop,West,Premium
35.0,67331.17,8.0,mobile,North,Regular
18.0,43278.55,5.0,tablet,East,Regular
28.0,43460.65,6.0,mobile,North,Regular
51.0,54313.09,3.0,desktop,North,Budget
20.0,21207.24,8.0,mobile,South,Regular
29.0,65630.57,7.0,desktop,North,Premium
35.0,49152.98,8.0,mobile,North,Budget
35.0,92666.59,7.0,mobile,West,Premium
69.0,35028.96,9.0,desktop,East,Regular
27.0,76042.32,11.0,mobile,South,Premium
29.0,42548.57,4.0,desktop,North,Regular
57.0,76388.6,4.0,desktop,North,Regular
41.0,36632.95,2.0,desktop,North,Budget
43.0,70703.91,6.0,desktop,West,Premium
68.0,47351.87,4.0,desktop,East,Regular
28.0,39697.84,7.0,mobile,East,Regular
18.0,53119.45,6.0,mobile,North,Regular
63.0,65586.57,6.0,desktop,North,Regular
33.0,64160.69,7.0,tablet,North,Regular
34.0,87528.78,2.0,desktop,West,Premium
60.0,72466.04,10.0,mobile,East,Premium
50.0,12000.0,8.0,mobile,East,Budget
22.0,48143.71,10.0,desktop,South,Premium
64.0,16455.8,7.0,mobile,East,Budget
66.0,48475.05,4.0,mobile,South,Budget
18.0,68538.93,9.0,mobile,North,Premium
61.0,29497.33,10.0,mobile,South,Regular
27.0,32614.51,7.0,mobile,South,Regular
25.0,58996.66,5.0,mobile,West,Regular
57.0,50383.65,7.0,mobile,South,Regular
48.0,87661.12,4.0,mobile,South,Regular
40.0,62550.82,7.0,desktop,East,Premium
46.0,66734.36,5.0,mobile,West,Regular
28.0,90986.83,4.0,mobile,North,Premium
54.0,46149.17,7.0,mobile,North,Regular
36.0,56107.42,5.0,mobile,North,Regular
33.0,36365.87,7.0,mobile,South,Regular
47.0,61283.05,8.0,mobile,West,Regular
37.0,76766.1,7.0,mobile,South,Regular
21.0,83419.14,5.0,desktop,West,Premium
30.0,55425.63,4.0,mobile,South,Regular
68.0,41980.78,8.0,mobile,East,Regular
33.0,40885.49,4.0,desktop,North,Regular
38.0,28359.28,7.0,desktop,South,Regular
27.0,58584.43,6.0,mobile,West,Regular
20.0,83268.97,10.0,mobile,North,Premium
65.0,12000.0,10.0,mobile,West,Budget
48.0,12786.01,6.0,mobile,South,Budget
64.0,84135.74,6.0,mobile,East,Regular
61.0,24075.8,6.0,mobile,North,Budget
36.0,62792.86,5.0,mobile,North,Budget
43.0,31078.94,8.0,desktop,South,Regular
54.0,71809.52,4.0,tablet,West,Regular
58.0,71825.02,6.0,mobile,East,Regular
43.0,59588.65,3.0,tablet,West,Regular
19.0,72695.93,11.0,desktop,West,Premium
32.0,57237.39,9.0,mobile,North,Regular
34.0,67494.33,4.0,desktop,East,Regular
36.0,92658.13,3.0,desktop,East,Premium
48.0,78179.04,4.0,desktop,East,Regular
68.0,43120.37,6.0,tablet,West,Regular
25.0,,1.0,desktop,East,Regular
35.0,51510.83,8.0,mobile,South,Budget
31.0,51709.69,8.0,mobile,West,Regular
48.0,57718.42,3.0,tablet,South,Budget
60.0,44230.87,5.0,mobile,West,Regular
67.0,69334.31,2.0,mobile,North,Regular
44.0,57067.23,5.0,mobile,North,Regular
33.0,63541.45,6.0,mobile,South,Budget
29.0,56466.74,5.0,desktop,North,Regular
60.0,68617.31,8.0,tablet,East,Regular
20.0,32441.68,5.0,mobile,West,Regular
23.0,87926.4,5.0,desktop,East,Premium
21.0,63282.24,8.0,tablet,North,Regular
56.0,65351.16,7.0,desktop,East,Regular
62.0,68591.62,5.0,mobile,North,Regular
59.0,78004.04,7.0,mobile,East,Regular
32.0,71109.51,8.0,desktop,South,Premium
61.0,61145.96,2.0,mobile,East,Regular
18.0,52788.89,3.0,tablet,West,Premium
68.0,23564.73,9.0,mobile,South,Budget
49.0,60714.35,3.0,desktop,West,Regular
54.0,,7.0,desktop,West,Regular
23.0,50181.12,9.0,mobile,West,Regular
68.0,104510.92,4.0,desktop,West,Premium
38.0,19299.14,5.0,mobile,East,Budget
32.0,57586.77,6.0,desktop,South,Regular
62.0,80710.3,5.0,desktop,South,Premium
45.0,75694.06,7.0,mobile,East,Regular
24.0,81276.13,7.0,mobile,East,Premium
29.0,31156.21,7.0,mobile,North,Regular
36.0,37295.7,7.0,desktop,East,Regular
22.0,68890.71,5.0,mobile,West,Regular
44.0,50604.92,2.0,desktop,South,Regular
40.0,90751.72,7.0,mobile,West,Premium
51.0,61108.85,5.0,tablet,West,Regular
55.0,60471.91,5.0,mobile,West,Regular
25.0,65377.27,5.0,desktop,North,Regular
58.0,51140.95,5.0,mobile,East,Regular
60.0,,8.0,mobile,East,Regular
18.0,43104.06,5.0,desktop,East,Regular
57.0,55862.04,4.0,mobile,North,Regular
66.0,46950.28,5.0,mobile,West,Regular
38.0,61745.34,4.0,mobile,East,Regular
30.0,28304.61,6.0,desktop,East,Regular
46.0,26808.81,7.0,mobile,South,Budget
33.0,65835.82,7.0,desktop,East,Premium
28.0,61184.81,7.0,mobile,South,Regular
61.0,37389.31,8.0,mobile,West,Regular
49.0,52134.66,7.0,mobile,North,Regular
64.0,35703.66,4.0,mobile,West,Budget
55.0,97479.25,8.0,desktop,West,Premium
56.0,25437.46,5.0,mobile,South,Budget
58.0,90949.87,7.0,mobile,West,Premium
35.0,40240.19,3.0,mobile,East,Budget
24.0,65126.34,4.0,desktop,North,Regular
42.0,51461.42,5.0,mobile,East,Regular
68.0,49103.5,6.0,desktop,East,Regular
61.0,,11.0,desktop,South,Premium
55.0,73038.67,0.0,mobile,West,Regular
36.0,50946.25,7.0,desktop,South,Regular
28.0,38559.37,5.0,mobile,South,Regular
59.0,98188.29,3.0,mobile,East,Regular
40.0,84820.55,7.0,mobile,South,Premium
58.0,59574.35,12.0,mobile,North,Premium
28.0,50814.18,6.0,desktop,South,Regular
42.0,62619.17,5.0,desktop,West,Regular
59.0,58404.84,7.0,tablet,East,Regular
64.0,80686.52,7.0,desktop,North,Premium
20.0,37463.36,7.0,desktop,South,Regular
37.0,57188.26,5.0,desktop,North,Regular
31.0,41095.31,7.0,desktop,East,Regular
56.0,82908.95,6.0,mobile,North,Regular
58.0,92836.94,10.0,tablet,North,Premium
51.0,54952.82,12.0,mobile,North,Regular
56.0,67575.56,7.0,desktop,South,Premium
35.0,84908.74,2.0,mobile,North,Regular
21.0,50801.26,6.0,desktop,West,Regular
45.0,38122.3,7.0,mobile,South,Regular
19.0,77596.49,6.0,mobile,North,Premium
49.0,66926.07,4.0,desktop,North,Regular
49.0,52653.29,9.0,mobile,North,Regular
45.0,86016.76,8.0,desktop,South,Premium
61.0,61530.33,5.0,desktop,North,Regular
23.0,21204.92,5.0,mobile,East,Budget
39.0,63738.1,9.0,tablet,South,Regular
69.0,55627.11,10.0,desktop,West,Regular
31.0,94426.19,1.0,mobile,East,Regular
68.0,56486.44,4.0,desktop,North,Regular
18.0,52693.82,8.0,desktop,South,Premium
19.0,65558.35,5.0,mobile,South,Regular
29.0,61723.64,2.0,desktop,North,Premium
67.0,28666.2,5.0,tablet,West,Budget
51.0,59220.15,3.0,mobile,South,Regular
45.0,50275.53,8.0,mobile,South,Regular
24.0,84921.98,6.0,mobile,North,Premium
24.0,104833.91,7.0,desktop,South,Premium
62.0,34484.47,9.0,mobile,North,Regular
60.0,37524.23,6.0,desktop,South,Regular
21.0,39993.65,4.0,mobile,West,Regular
40.0,43704.84,6.0,mobile,North,Regular
46.0,43034.96,2.0,desktop,East,Regular
55.0,57923.8,3.0,desktop,North,Regular
18.0,78626.4,8.0,desktop,South,Premium
61.0,30827.47,7.0,desktop,West,Regular
45.0,26078.02,4.0,mobile,West,Budget
45.0,20002.5,5.0,mobile,East,Budget
36.0,78955.3,3.0,mobile,West,Regular
20.0,83393.34,8.0,mobile,West,Premium
66.0,26165.09,7.0,mobile,East,Budget
60.0,24234.51,4.0,mobile,East,Budget
61.0,59466.69,6.0,mobile,West,Regular
54.0,78720.26,4.0,mobile,East,Regular
43.0,77162.3,8.0,tablet,West,Premium
65.0,60739.57,5.0,mobile,East,Regular
23.0,70511.7,4.0,mobile,East,Regular
32.0,63417.52,6.0,mobile,North,Regular
41.0,45787.22,5.0,mobile,South,Regular
58.0,95049.81,3.0,mobile,East,Regular
35.0,56854.07,7.0,mobile,South,Regular
63.0,34635.42,6.0,mobile,West,Budget
34.0,47521.23,6.0,mobile,East,Regular
36.0,26039.87,3.0,mobile,East,Budget
34.0,57218.49,6.0,tablet,North,Regular
39.0,78816.56,11.0,desktop,North,Premium
60.0,31579.08,5.0,mobile,East,Budget
35.0,79435.3,5.0,desktop,East,Premium
43.0,98764.13,5.0,desktop,North,Premium
18.0,64460.46,6.0,desktop,North,Premium
46.0,33727.89,4.0,mobile,South,Budget
30.0,39823.56,5.0,mobile,West,Regular
43.0,50197.38,9.0,mobile,North,Regular
35.0,31247.4,7.0,desktop,North,Regular
37.0,31884.32,4.0,mobile,North,Budget
23.0,51698.01,3.0,desktop,South,Regular
41.0,53285.19,5.0,mobile,East,Regular
57.0,69011.36,8.0,desktop,South,Premium
49.0,32891.23,8.0,mobile,North,Regular
40.0,94355.88,6.0,mobile,East,Premium
62.0,78133.93,9.0,mobile,West,Premium
47.0,74717.03,3.0,mobile,South,Regular
49.0,43870.86,8.0,desktop,South,Regular
32.0,91702.86,5.0,tablet,South,Premium
53.0,50035.32,11.0,desktop,South,Premium
36.0,93229.88,5.0,tablet,East,Premium
28.0,78335.51,4.0,mobile,North,Regular
57.0,38954.12,4.0,mobile,West,Regular
48.0,47810.96,5.0,mobile,North,Regular
42.0,94341.11,4.0,desktop,East,Premium
55.0,76943.27,7.0,mobile,North,Regular
49.0,53794.08,3.0,desktop,East,Regular
57.0,60987.43,7.0,mobile,West,Regular
39.0,60877.91,9.0,tablet,South,Regular
69.0,41437.4,4.0,desktop,East,Regular
46.0,52898.63,5.0,mobile,East,Regular
42.0,43696.75,5.0,mobile,South,Regular
64.0,48325.78,11.0,desktop,South,Regular
69.0,66246.27,1.0,desktop,South,Regular
31.0,37740.14,5.0,desktop,West,Regular
30.0,71447.71,5.0,mobile,South,Regular
44.0,59105.19,2.0,mobile,East,Regular
21.0,72175.36,0.0,mobile,South,Regular
53.0,,4.0,desktop,South,Regular
53.0,81865.68,5.0,tablet,South,Regular
22.0,69488.45,7.0,mobile,West,Regular
31.0,71069.62,9.0,mobile,South,Premium
68.0,53301.16,6.0,mobile,North,Regular
27.0,68306.08,9.0,desktop,East,Premium
43.0,38866.16,11.0,mobile,East,Regular
53.0,51973.11,7.0,mobile,North,Regular
30.0,71908.78,4.0,desktop,East,Premium
35.0,55862.27,8.0,mobile,East,Regular
57.0,65837.47,5.0,tablet,West,Regular
40.0,35738.41,6.0,desktop,East,Premium
60.0,84308.01,10.0,desktop,West,Premium
21.0,45344.55,6.0,mobile,North,Regular
50.0,64828.84,6.0,mobile,North,Regular
35.0,56445.48,7.0,desktop,West,Budget
65.0,75592.66,3.0,desktop,West,Regular
40.0,49235.94,5.0,tablet,East,Regular
22.0,36859.46,3.0,mobile,West,Budget
61.0,18865.78,5.0,mobile,North,Budget
45.0,50757.74,9.0,mobile,East,Regular
21.0,32967.28,2.0,mobile,West,Budget
56.0,67616.54,7.0,mobile,East,Regular
48.0,85795.32,7.0,desktop,East,Regular
65.0,12292.17,9.0,tablet,South,Budget
54.0,31046.49,8.0,mobile,West,Regular
51.0,63093.25,2.0,desktop,South,Regular
29.0,81647.64,5.0,desktop,North,Budget
49.0,63025.58,9.0,tablet,East,Regular
26.0,63395.83,9.0,mobile,West,Budget
38.0,67041.62,7.0,desktop,West,Premium
40.0,68431.97,8.0,desktop,North,Premium
47.0,89863.07,8.0,desktop,East,Premium
28.0,69181.77,4.0,mobile,North,Regular
46.0,32005.19,8.0,mobile,South,Regular
34.0,47415.76,3.0,mobile,North,Regular
65.0,61104.25,7.0,desktop,East,Regular
69.0,40610.97,5.0,tablet,West,Budget
61.0,51657.23,5.0,desktop,East,Regular
30.0,46342.3,7.0,desktop,South,Regular
56.0,42823.33,2.0,desktop,West,Regular
69.0,70821.78,6.0,desktop,North,Regular
66.0,49075.78,3.0,tablet,East,Budget
63.0,34957.02,5.0,desktop,North,Regular
21.0,42523.89,8.0,desktop,West,Regular
25.0,57644.39,4.0,mobile,North,Budget
58.0,99315.0,5.0,mobile,West,Premium
33.0,62083.59,4.0,mobile,North,Regular
42.0,86706.86,4.0,mobile,North,Regular
43.0,66826.82,5.0,mobile,West,Regular
57.0,13702.81,3.0,mobile,East,Budget
56.0,64500.45,5.0,mobile,East,Budget
33.0,39761.96,7.0,desktop,East,Regular
59.0,,3.0,mobile,East,Budget
42.0,35223.19,8.0,desktop,North,Budget
48.0,92841.14,5.0,desktop,South,Budget
60.0,25139.56,3.0,desktop,East,Budget
32.0,44415.13,6.0,mobile,South,Regular
19.0,80177.33,5.0,desktop,East,Premium
52.0,70250.17,2.0,mobile,East,Regular
33.0,22463.33,6.0,desktop,South,Regular
31.0,54638.03,8.0,desktop,East,Premium
43.0,46487.12,6.0,mobile,West,Regular
63.0,52937.67,2.0,mobile,North,Budget
62.0,71996.45,7.0,desktop,South,Premium
55.0,45265.38,7.0,mobile,East,Regular
32.0,50421.01,8.0,mobile,East,Regular
67.0,86238.91,2.0,mobile,East,Regular
60.0,19754.74,6.0,mobile,South,Budget
19.0,49355.57,5.0,desktop,North,Regular
30.0,66308.86,8.0,mobile,South,Regular
24.0,31758.94,13.0,desktop,West,Premium
33.0,44149.62,5.0,mobile,East,Regular
53.0,30380.3,5.0,tablet,North,Budget
46.0,59974.63,4.0,mobile,West,Regular
25.0,44288.78,5.0,desktop,North,Regular
52.0,72685.69,10.0,desktop,North,Premium
48.0,77400.8,8.0,mobile,South,Premium
63.0,57766.36,6.0,mobile,South,Regular
34.0,49183.02,12.0,mobile,South,Regular
63.0,62075.05,4.0,tablet,West,Regular
52.0,57988.0,4.0,desktop,South,Budget
31.0,32305.75,6.0,mobile,West,Regular
34.0,78411.18,5.0,desktop,South,Premium
56.0,61369.99,4.0,desktop,West,Regular
53.0,72709.97,8.0,desktop,South,Premium
51.0,29378.0,10.0,mobile,South,Regular
38.0,74480.12,4.0,mobile,North,Regular
38.0,99264.77,6.0,mobile,North,Premium
47.0,69223.3,5.0,mobile,South,Regular
58.0,27581.63,5.0,mobile,South,Budget
31.0,57547.65,9.0,desktop,South,Premium
64.0,55611.8,2.0,mobile,West,Budget
28.0,61194.83,4.0,mobile,North,Regular
42.0,52084.65,12.0,desktop,West,Premium
34.0,66788.04,12.0,mobile,North,Premium
65.0,47418.21,3.0,desktop,South,Regular
27.0,61419.99,6.0,desktop,East,Regular
24.0,42896.82,9.0,mobile,North,Regular
53.0,58774.74,6.0,mobile,West,Regular
26.0,76851.89,7.0,desktop,East,Premium
69.0,46876.98,5.0,tablet,West,Budget
57.0,70224.17,9.0,mobile,South,Regular
63.0,38874.68,5.0,desktop,East,Regular
33.0,,9.0,mobile,North,Regular
56.0,51992.59,4.0,mobile,South,Regular
48.0,81907.02,6.0,desktop,South,Premium
40.0,41297.48,5.0,desktop,East,Regular
43.0,81332.62,6.0,mobile,South,Regular
18.0,27183.29,8.0,mobile,South,Regular
25.0,53555.3,2.0,desktop,South,Regular
24.0,75161.23,3.0,mobile,North,Regular
57.0,70771.7,5.0,mobile,South,Regular
31.0,36354.59,7.0,desktop,West,Regular
56.0,32037.65,3.0,mobile,East,Budget
54.0,74443.12,8.0,desktop,North,Premium
25.0,31252.88,6.0,mobile,North,Regular
34.0,68428.05,7.0,mobile,West,Regular
31.0,,5.0,desktop,West,Regular
23.0,56490.23,7.0,desktop,South,Premium
59.0,103471.77,6.0,mobile,East,Budget
37.0,88022.44,6.0,mobile,South,Premium
65.0,73673.45,6.0,desktop,South,Regular
61.0,28883.5,5.0,desktop,South,Regular
63.0,63162.53,6.0,mobile,East,Regular
56.0,57770.92,2.0,mobile,South,Budget
44.0,54662.81,10.0,tablet,West,Regular
40.0,83703.15,10.0,tablet,West,Premium
37.0,21949.67,4.0,mobile,South,Budget
50.0,,7.0,mobile,South,Regular
41.0,59231.95,7.0,desktop,North,Regular
62.0,41496.56,4.0,desktop,East,Regular
27.0,91577.42,7.0,mobile,West,Premium
37.0,31044.35,8.0,mobile,South,Regular
43.0,57225.33,3.0,desktop,West,Regular
32.0,58276.41,8.0,mobile,West,Regular
30.0,12330.66,2.0,mobile,North,Budget
47.0,27724.33,5.0,mobile,East,Budget
26.0,37036.92,10.0,mobile,North,Regular
58.0,72578.78,6.0,desktop,East,Regular
37.0,75768.13,7.0,desktop,North,Premium
57.0,68662.2,4.0,desktop,West,Regular
21.0,61493.4,7.0,mobile,East,Regular
58.0,12147.06,7.0,desktop,East,Budget
42.0,60996.4,7.0,desktop,South,Regular
62.0,,7.0,desktop,West,Regular
54.0,80318.64,3.0,desktop,West,Regular
59.0,83855.47,4.0,mobile,East,Regular
51.0,101894.55,4.0,mobile,East,Premium
23.0,70963.21,8.0,mobile,North,Premium
68.0,73111.37,8.0,desktop,West,Premium
38.0,35728.4,12.0,desktop,West,Regular
64.0,58205.51,11.0,mobile,West,Regular
44.0,31583.92,11.0,tablet,South,Regular
50.0,74752.3,6.0,mobile,South,Regular
27.0,32406.54,5.0,desktop,North,Premium
64.0,52242.16,4.0,tablet,East,Regular
59.0,39958.81,7.0,mobile,South,Regular
41.0,47073.66,6.0,mobile,West,Regular
39.0,65827.82,8.0,mobile,West,Regular
59.0,45137.28,5.0,mobile,North,Premium
26.0,61018.32,5.0,mobile,South,Regular
32.0,36225.56,8.0,mobile,West,Regular
25.0,84849.4,11.0,mobile,North,Premium
45.0,43487.87,11.0,mobile,North,Regular
37.0,77057.95,6.0,desktop,West,Premium
68.0,99870.79,2.0,desktop,East,Budget
64.0,12000.0,4.0,mobile,South,Budget
49.0,36418.9,4.0,mobile,South,Budget
57.0,,5.0,mobile,East,Regular
44.0,80251.56,10.0,mobile,West,Premium
40.0,46688.99,6.0,mobile,North,Regular
58.0,64204.99,4.0,desktop,South,Regular
36.0,41700.58,7.0,desktop,North,Regular
34.0,67923.71,5.0,mobile,East,Regular
25.0,31871.65,9.0,desktop,South,Regular
61.0,73478.13,10.0,mobile,West,Premium
59.0,12000.0,4.0,desktop,North,Budget
18.0,18096.31,7.0,mobile,North,Budget
61.0,93434.9,4.0,desktop,West,Premium
30.0,59982.34,7.0,desktop,West,Premium
64.0,38279.73,5.0,mobile,North,Budget
27.0,101253.88,5.0,mobile,North,Premium
26.0,77827.07,8.0,mobile,North,Regular
31.0,79415.2,7.0,mobile,East,Premium
66.0,47874.41,11.0,mobile,East,Regular
67.0,69101.51,4.0,mobile,West,Regular
52.0,66771.24,7.0,mobile,North,Regular
19.0,22720.47,6.0,mobile,North,Budget
50.0,68525.32,10.0,mobile,East,Premium
33.0,52687.5,10.0,mobile,South,Regular
55.0,82632.82,5.0,mobile,South,Regular
47.0,83036.46,4.0,desktop,East,Premium
63.0,43340.86,3.0,mobile,East,Budget
54.0,44130.25,8.0,mobile,East,Regular
34.0,60331.2,2.0,desktop,North,Regular
58.0,69773.96,6.0,tablet,South,Regular
30.0,48043.05,6.0,desktop,North,Regular
37.0,54088.54,2.0,mobile,East,Regular
30.0,68869.76,7.0,mobile,North,Regular
29.0,65037.64,7.0,mobile,North,Regular
38.0,80125.66,3.0,mobile,West,Regular
62.0,61273.67,5.0,mobile,East,Regular
41.0,38308.36,6.0,desktop,East,Regular
24.0,20404.78,2.0,mobile,East,Premium
57.0,72953.7,5.0,mobile,West,Regular
21.0,49583.06,6.0,mobile,West,Regular
47.0,49285.06,10.0,mobile,West,Regular
30.0,50467.61,4.0,mobile,South,Regular
65.0,24264.24,3.0,mobile,East,Budget
43.0,48392.93,5.0,desktop,West,Regular
39.0,12000.0,11.0,mobile,East,Regular
66.0,48144.15,3.0,mobile,South,Budget
41.0,38062.35,7.0,tablet,East,Regular
55.0,93941.63,5.0,desktop,East,Premium
40.0,65504.44,3.0,tablet,South,Regular
47.0,51986.71,9.0,mobile,North,Regular
43.0,59677.02,9.0,desktop,East,Premium
45.0,71275.08,10.0,mobile,South,Premium
40.0,40864.2,6.0,mobile,North,Regular
54.0,51637.82,5.0,mobile,North,Regular
42.0,49078.93,8.0,desktop,North,Regular
50.0,107220.39,5.0,mobile,West,Premium
55.0,57827.37,6.0,desktop,South,Regular
35.0,16052.28,4.0,mobile,East,Budget
26.0,72658.81,7.0,desktop,South,Premium
22.0,109338.71,8.0,mobile,East,Premium
49.0,36721.94,3.0,mobile,South,Budget
28.0,127658.62,5.0,desktop,South,Premium
36.0,55032.88,7.0,mobile,South,Regular
58.0,76841.59,6.0,desktop,South,Premium
42.0,44742.43,10.0,desktop,South,Regular
50.0,50774.58,2.0,desktop,East,Regular
25.0,31032.26,5.0,mobile,West,Budget
59.0,34607.74,5.0,desktop,East,Regular
48.0,12283.58,6.0,mobile,East,Budget
20.0,79793.57,9.0,mobile,South,Premium
42.0,32695.48,3.0,desktop,West,Regular
64.0,63899.52,4.0,desktop,West,Regular
42.0,63066.79,5.0,desktop,South,Regular
37.0,42936.46,7.0,mobile,West,Regular
19.0,57258.43,7.0,mobile,South,Regular
66.0,54324.15,8.0,mobile,North,Regular
29.0,46078.22,8.0,desktop,North,Regular
48.0,57283.07,3.0,mobile,South,Regular
40.0,57300.47,4.0,desktop,East,Regular
46.0,35261.2,4.0,mobile,East,Regular
24.0,29575.91,8.0,desktop,West,Regular
60.0,38775.74,7.0,mobile,South,Regular
26.0,58732.25,6.0,desktop,North,Premium
50.0,84709.67,1.0,mobile,North,Regular
31.0,86505.12,5.0,mobile,West,Premium
53.0,62694.42,12.0,desktop,East,Premium
22.0,75732.72,5.0,mobile,West,Regular
26.0,58752.24,6.0,tablet,South,Regular
64.0,78982.51,2.0,desktop,South,Regular
49.0,58848.1,5.0,tablet,West,Regular
60.0,64307.53,4.0,mobile,West,Regular
36.0,50337.4,4.0,mobile,South,Regular
57.0,56077.68,4.0,mobile,South,Regular
21.0,95345.85,8.0,mobile,East,Premium
55.0,31462.95,5.0,desktop,East,Regular
24.0,56245.16,7.0,tablet,East,Regular
51.0,43979.74,5.0,tablet,West,Regular
42.0,75993.07,4.0,mobile,South,Regular
50.0,93649.33,4.0,desktop,North,Premium
31.0,49733.66,3.0,mobile,West,Regular
23.0,12000.0,3.0,mobile,South,Budget
57.0,68870.82,4.0,desktop,West,Regular
41.0,68883.3,8.0,desktop,South,Premium
24.0,21349.33,7.0,mobile,West,Budget
39.0,51150.97,8.0,mobile,East,Regular
18.0,54759.76,3.0,desktop,West,Regular
63.0,12000.0,2.0,mobile,West,Budget
69.0,70090.75,9.0,desktop,East,Premium
38.0,65226.05,10.0,desktop,East,Premium
34.0,61070.97,4.0,desktop,East,Regular
50.0,34178.09,7.0,tablet,North,Regular
44.0,41381.84,7.0,tablet,West,Regular
57.0,43000.73,3.0,mobile,North,Budget
28.0,66015.2,6.0,tablet,South,Regular
37.0,35729.27,4.0,mobile,North,Budget
28.0,86402.85,8.0,mobile,South,Premium
67.0,63916.76,7.0,tablet,East,Regular
38.0,12000.0,6.0,desktop,East,Budget
51.0,90963.98,6.0,desktop,East,Premium
59.0,59349.59,7.0,desktop,South,Regular
50.0,44656.0,7.0,desktop,South,Regular
20.0,58174.1,6.0,mobile,East,Regular
69.0,18185.58,5.0,mobile,East,Budget
61.0,59981.06,7.0,desktop,North,Regular
33.0,12000.0,8.0,mobile,East,Budget
69.0,34803.16,8.0,desktop,West,Regular
64.0,84131.66,4.0,mobile,East,Regular
47.0,82207.23,5.0,desktop,South,Premium
40.0,48920.17,7.0,mobile,North,Regular
36.0,35930.47,6.0,mobile,West,Regular
31.0,75361.95,5.0,tablet,West,Regular
30.0,54945.25,1.0,desktop,North,Regular
24.0,60382.65,6.0,mobile,East,Regular
27.0,68991.59,6.0,desktop,East,Premium
68.0,33609.44,7.0,mobile,West,Budget
34.0,72447.76,4.0,desktop,East,Regular
29.0,12000.0,4.0,mobile,East,Budget
62.0,86357.0,6.0,mobile,South,Regular
48.0,23295.26,8.0,mobile,North,Budget
18.0,42872.35,8.0,tablet,East,Regular
31.0,42011.75,4.0,desktop,East,Regular
58.0,71064.03,7.0,mobile,West,Regular
32.0,71428.44,4.0,desktop,East,Regular
52.0,63372.68,4.0,mobile,East,Regular
48.0,67182.43,1.0,desktop,South,Regular
18.0,65635.44,7.0,desktop,West,Premium
24.0,54361.14,4.0,mobile,West,Regular
21.0,16083.69,6.0,mobile,South,Regular
60.0,12000.0,5.0,tablet,North,Budget
56.0,12000.0,9.0,mobile,East,Budget
24.0,54842.56,7.0,desktop,North,Regular
53.0,51088.59,10.0,mobile,East,Regular
26.0,52922.33,4.0,mobile,East,Regular
34.0,60499.29,10.0,mobile,West,Regular
